"App","AppID","Product","ProductKey","Country","CountryCode","LocalPrice","Currency","FormattedPrice","CNY","USD","ExchangeRate","RateAsOf","FetchedAt","Status","MatchStatus","SourceURL","QueryComplete","RecordType","MatchEvidence","Type","Period","Issues","Coverage","QueryStartedAt","CompletedRegions","TotalRegions"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","马来西亚","my","9.9","MYR","RM9.90","16.300785217842577","2.4291082902462686","1.6465439613982402","2026-09-15","2026-09-16T02:25:51.345400Z","AVAILABLE","INFERRED","https://apps.apple.com/my/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","3개월 회원","iap-fd5aab72702690a11683c9ca","韩国","kr","3300","KRW","￦3,300","16.356420811758234","2.437398987940105","0.004956491155078252","2026-09-15","2026-09-16T02:24:12.093727Z","AVAILABLE","INFERRED","https://apps.apple.com/kr/app/%ED%94%8C%EB%A1%9C%ED%8C%85-%EC%8B%9C%EA%B3%84-%ED%8A%B9%EA%B0%80-%EB%8F%84%EC%9A%B0%EB%AF%B8/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/kr/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","3-Monats-Mitgliedschaft","iap-fd5aab72702690a11683c9ca","瑞士","ch","2","CHF","CHF 2.00","16.40186356778076","2.4441707706432556","8.20093178389038","2026-09-15","2026-09-16T02:24:47.795948Z","AVAILABLE","INFERRED","https://apps.apple.com/ch/app/schwebende-uhr/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/ch/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","南非","za","39.99","ZAR","R39.99","16.488252736900048","2.4570443006045886","0.4123093957714441","2026-09-15","2026-09-16T02:26:37.772063Z","AVAILABLE","INFERRED","https://apps.apple.com/za/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","季度会员","iap-fd5aab72702690a11683c9ca","中国大陆","cn","16.8","CNY","¥16.80","16.8","2.503500213687155","1","2026-09-15","2026-09-16T02:24:09.186123Z","AVAILABLE","INFERRED","https://apps.apple.com/cn/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/cn/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","巴西","br","12.9","BRL","R$ 12,90","16.83976562381322","2.5094260022415478","1.3054081878924977","2026-09-15","2026-09-16T02:24:43.156543Z","AVAILABLE","INFERRED","https://apps.apple.com/br/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/br/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","以色列","il","7.9","ILS","₪7.90","17.42865905522586","2.597181646966578","2.206159374079223","2026-09-15","2026-09-16T02:25:28.570242Z","AVAILABLE","INFERRED","https://apps.apple.com/il/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","波兰","pl","9.99","PLN","9,99 zł","17.810986422752475","2.654155256865466","1.7828815237990463","2026-09-15","2026-09-16T02:26:02.906974Z","AVAILABLE","INFERRED","https://apps.apple.com/pl/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","沙特阿拉伯","sa","9.99","SAR","SAR 9.99","17.87705060112","2.664","1.7894945546666667","2026-09-15","2026-09-16T02:26:09.931170Z","AVAILABLE","INFERRED","https://apps.apple.com/sa/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","英国","gb","1.99","GBP","£1.99","18.00724002261446","2.6834005502697136","9.04886433297209","2026-09-15","2026-09-16T02:24:20.311044Z","AVAILABLE","INFERRED","https://apps.apple.com/gb/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","丹麦","dk","19","DKK","19,00 kr","19.67519538838304","2.931955705901992","1.035536599388581","2026-09-15","2026-09-16T02:24:59.726794Z","AVAILABLE","INFERRED","https://apps.apple.com/dk/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","秘鲁","pe","9.9","PEN","S/ 9.90","19.77052424433571","2.946161408952472","1.9970226509430014","2026-09-15","2026-09-16T02:25:59.105548Z","AVAILABLE","INFERRED","https://apps.apple.com/pe/app/reloj-flotante/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/pe/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","瑞典","se","29","SEK","29,00 kr","19.90180712080224","2.965724903552913","0.6862692110621461","2026-09-15","2026-09-16T02:26:11.975733Z","AVAILABLE","INFERRED","https://apps.apple.com/se/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/se/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","挪威","no","29","NOK","29,00 kr","20.83235577362679","3.1043932816000894","0.7183570956423031","2026-09-15","2026-09-16T02:25:54.841858Z","AVAILABLE","INFERRED","https://apps.apple.com/no/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","匈牙利","hu","999","HUF","HUF999.00","21.132961732373445","3.1491889412404395","0.021154115848221664","2026-09-15","2026-09-16T02:25:21.010847Z","AVAILABLE","INFERRED","https://apps.apple.com/hu/app/floating-clock/id1546947240","true","PRICE","页面英文名称","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","Quarterly Membership","iap-fd5aab72702690a11683c9ca","哥伦比亚","co","9900","COP","$ 9.900,00","21.37705359709919","3.1855629909725947","0.0021592983431413327","2026-09-15","2026-09-16T02:24:52.973830Z","AVAILABLE","INFERRED","https://apps.apple.com/co/app/reloj-flotante/id1546947240","true","PRICE","同区英文页唯一金额对应: https://apps.apple.com/co/app/floating-clock/id1546947240?l=en-GB","UNKNOWN","","","","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","id","","","","","","","2026-09-15","2026-09-16T02:24:12.180142Z","AVAILABLE","","https://apps.apple.com/id/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"懸浮時鐘","1546947240","","","","tw","","","","","","","2026-09-15","2026-09-16T02:24:11.403317Z","AVAILABLE","","https://apps.apple.com/tw/app/%E6%87%B8%E6%B5%AE%E6%99%82%E9%90%98/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","","","","cn","","","","","","","2026-09-15","2026-09-16T02:24:09.186123Z","AVAILABLE","","https://apps.apple.com/cn/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","in","","","","","","","2026-09-15","2026-09-16T02:24:16.746402Z","AVAILABLE","","https://apps.apple.com/in/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","ca","","","","","","","2026-09-15","2026-09-16T02:24:18.105753Z","AVAILABLE","","https://apps.apple.com/ca/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"플로팅 시계-특가 도우미","1546947240","","","","kr","","","","","","","2026-09-15","2026-09-16T02:24:12.093727Z","AVAILABLE","","https://apps.apple.com/kr/app/%ED%94%8C%EB%A1%9C%ED%8C%85-%EC%8B%9C%EA%B3%84-%ED%8A%B9%EA%B0%80-%EB%8F%84%EC%9A%B0%EB%AF%B8/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","tr","","","","","","","2026-09-15","2026-09-16T02:24:18.733988Z","AVAILABLE","","https://apps.apple.com/tr/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","us","","","","","","","2026-09-15","2026-09-16T02:24:19.475026Z","AVAILABLE","","https://apps.apple.com/us/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","au","","","","","","","2026-09-15","2026-09-16T02:24:19.592919Z","AVAILABLE","","https://apps.apple.com/au/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","sg","","","","","","","2026-09-15","2026-09-16T02:24:19.807675Z","AVAILABLE","","https://apps.apple.com/sg/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","gb","","","","","","","2026-09-15","2026-09-16T02:24:20.311044Z","AVAILABLE","","https://apps.apple.com/gb/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","af","","","","","","","2026-09-15","2026-09-16T02:24:21.716106Z","AVAILABLE","","https://apps.apple.com/af/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"フローティング時計","1546947240","","","","jp","","","","","","","2026-09-15","2026-09-16T02:24:13.124929Z","AVAILABLE","","https://apps.apple.com/jp/app/%E3%83%95%E3%83%AD%E3%83%BC%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E6%99%82%E8%A8%88/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","al","","","","","","","2026-09-15","2026-09-16T02:24:23.649485Z","AVAILABLE","","https://apps.apple.com/al/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"懸浮時鐘","1546947240","","","","hk","","","","","","","2026-09-15","2026-09-16T02:24:12.885638Z","AVAILABLE","","https://apps.apple.com/hk/app/%E6%87%B8%E6%B5%AE%E6%99%82%E9%90%98/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","ai","","","","","","","2026-09-15","2026-09-16T02:24:25.871160Z","AVAILABLE","","https://apps.apple.com/ai/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","ao","","","","","","","2026-09-15","2026-09-16T02:24:26.512157Z","AVAILABLE","","https://apps.apple.com/ao/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","ag","","","","","","","2026-09-15","2026-09-16T02:24:28.273026Z","AVAILABLE","","https://apps.apple.com/ag/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","az","","","","","","","2026-09-15","2026-09-16T02:24:29.628458Z","AVAILABLE","","https://apps.apple.com/az/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Schwebende Uhr","1546947240","","","","de","","","","","","","2026-09-15","2026-09-16T02:24:23.685349Z","AVAILABLE","","https://apps.apple.com/de/app/schwebende-uhr/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","bb","","","","","","","2026-09-15","2026-09-16T02:24:32.230445Z","AVAILABLE","","https://apps.apple.com/bb/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","ae","","","","","","","2026-09-15","2026-09-16T02:24:33.178590Z","AVAILABLE","","https://apps.apple.com/ae/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","bf","","","","","","","2026-09-15","2026-09-16T02:24:33.935831Z","AVAILABLE","","https://apps.apple.com/bf/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","am","","","","","","","2026-09-15","2026-09-16T02:24:34.327570Z","AVAILABLE","","https://apps.apple.com/am/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","bh","","","","","","","2026-09-15","2026-09-16T02:24:36.065487Z","AVAILABLE","","https://apps.apple.com/bh/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","ba","","","","","","","2026-09-15","2026-09-16T02:24:36.419216Z","AVAILABLE","","https://apps.apple.com/ba/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Schwebende Uhr","1546947240","","","","at","","","","","","","2026-09-15","2026-09-16T02:24:32.037966Z","AVAILABLE","","https://apps.apple.com/at/app/schwebende-uhr/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","be","","","","","","","2026-09-15","2026-09-16T02:24:37.740955Z","AVAILABLE","","https://apps.apple.com/be/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","bm","","","","","","","2026-09-15","2026-09-16T02:24:38.812032Z","AVAILABLE","","https://apps.apple.com/bm/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","bs","","","","","","","2026-09-15","2026-09-16T02:24:40.873062Z","AVAILABLE","","https://apps.apple.com/bs/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","","","","fr","","","","","","","2026-09-15","2026-09-16T02:24:30.969349Z","AVAILABLE","","https://apps.apple.com/fr/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","bt","","","","","","","2026-09-15","2026-09-16T02:24:42.988409Z","AVAILABLE","","https://apps.apple.com/bt/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","bn","","","","","","","2026-09-15","2026-09-16T02:24:43.106742Z","AVAILABLE","","https://apps.apple.com/bn/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","bg","","","","","","","2026-09-15","2026-09-16T02:24:43.435044Z","AVAILABLE","","https://apps.apple.com/bg/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","bj","","","","","","","2026-09-15","2026-09-16T02:24:43.469050Z","AVAILABLE","","https://apps.apple.com/bj/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","by","","","","","","","2026-09-15","2026-09-16T02:24:45.107115Z","AVAILABLE","","https://apps.apple.com/by/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Reloj Flotante","1546947240","","","","bo","","","","","","","2026-09-15","2026-09-16T02:24:43.232982Z","AVAILABLE","","https://apps.apple.com/bo/app/reloj-flotante/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","","","","br","","","","","","","2026-09-15","2026-09-16T02:24:43.156543Z","AVAILABLE","","https://apps.apple.com/br/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","bz","","","","","","","2026-09-15","2026-09-16T02:24:49.123519Z","AVAILABLE","","https://apps.apple.com/bz/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Schwebende Uhr","1546947240","","","","ch","","","","","","","2026-09-15","2026-09-16T02:24:47.795948Z","AVAILABLE","","https://apps.apple.com/ch/app/schwebende-uhr/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","cg","","","","","","","2026-09-15","2026-09-16T02:24:50.522846Z","AVAILABLE","","https://apps.apple.com/cg/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","cd","","","","","","","2026-09-15","2026-09-16T02:24:52.970231Z","AVAILABLE","","https://apps.apple.com/cd/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","bw","","","","","","","2026-09-15","2026-09-16T02:24:53.355378Z","AVAILABLE","","https://apps.apple.com/bw/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Reloj Flotante","1546947240","","","","ar","","","","","","","2026-09-15","2026-09-16T02:24:39.715681Z","AVAILABLE","","https://apps.apple.com/ar/app/reloj-flotante/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Reloj Flotante","1546947240","","","","co","","","","","","","2026-09-15","2026-09-16T02:24:52.973830Z","AVAILABLE","","https://apps.apple.com/co/app/reloj-flotante/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Reloj Flotante","1546947240","","","","cl","","","","","","","2026-09-15","2026-09-16T02:24:53.252749Z","AVAILABLE","","https://apps.apple.com/cl/app/reloj-flotante/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","dk","","","","","","","2026-09-15","2026-09-16T02:24:59.726794Z","AVAILABLE","","https://apps.apple.com/dk/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","","","","ci","","","","","","","2026-09-15","2026-09-16T02:24:53.534236Z","AVAILABLE","","https://apps.apple.com/ci/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","dm","","","","","","","2026-09-15","2026-09-16T02:25:03.003239Z","AVAILABLE","","https://apps.apple.com/dm/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","cy","","","","","","","2026-09-15","2026-09-16T02:25:03.187076Z","AVAILABLE","","https://apps.apple.com/cy/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","cv","","","","","","","2026-09-15","2026-09-16T02:25:03.267620Z","AVAILABLE","","https://apps.apple.com/cv/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","cz","","","","","","","2026-09-15","2026-09-16T02:25:04.428011Z","AVAILABLE","","https://apps.apple.com/cz/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","","","","cm","","","","","","","2026-09-15","2026-09-16T02:24:57.501464Z","AVAILABLE","","https://apps.apple.com/cm/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Reloj Flotante","1546947240","","","","do","","","","","","","2026-09-15","2026-09-16T02:25:02.894164Z","AVAILABLE","","https://apps.apple.com/do/app/reloj-flotante/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","dz","","","","","","","2026-09-15","2026-09-16T02:25:07.255667Z","AVAILABLE","","https://apps.apple.com/dz/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","fj","","","","","","","2026-09-15","2026-09-16T02:25:09.500729Z","AVAILABLE","","https://apps.apple.com/fj/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Reloj Flotante","1546947240","","","","ec","","","","","","","2026-09-15","2026-09-16T02:25:06.606821Z","AVAILABLE","","https://apps.apple.com/ec/app/reloj-flotante/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Reloj Flotante","1546947240","","","","cr","","","","","","","2026-09-15","2026-09-16T02:25:01.060517Z","AVAILABLE","","https://apps.apple.com/cr/app/reloj-flotante/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","fi","","","","","","","2026-09-15","2026-09-16T02:25:11.872576Z","AVAILABLE","","https://apps.apple.com/fi/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","ee","","","","","","","2026-09-15","2026-09-16T02:25:12.009938Z","AVAILABLE","","https://apps.apple.com/ee/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","gd","","","","","","","2026-09-15","2026-09-16T02:25:13.163373Z","AVAILABLE","","https://apps.apple.com/gd/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","fm","","","","","","","2026-09-15","2026-09-16T02:25:13.750737Z","AVAILABLE","","https://apps.apple.com/fm/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","eg","","","","","","","2026-09-15","2026-09-16T02:25:14.714348Z","AVAILABLE","","https://apps.apple.com/eg/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","","","","ga","","","","","","","2026-09-15","2026-09-16T02:25:12.287745Z","AVAILABLE","","https://apps.apple.com/ga/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","gr","","","","","","","2026-09-15","2026-09-16T02:25:16.369197Z","AVAILABLE","","https://apps.apple.com/gr/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
"Floating Clock","1546947240","","","","gh","","","","","","","2026-09-15","2026-09-16T02:25:18.080270Z","AVAILABLE","","https://apps.apple.com/gh/app/floating-clock/id1546947240","true","REGION","","","","","PUBLIC_PAGE_ONLY","2026-09-16T02:24:04.136007Z","175","175"
